Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
70,Dark Souls III,Enero,2021,"  2,655,310 horas","   189,975 horas","   20,894 streamers","   26,659 espectadores",    430 canales,"  3,573 espectadores",NA
60,Guild Wars 2,Septiembre,2017,"    792,248 horas","    52,556 horas","    4,659 streamers","   17,260 espectadores",    432 canales,"  1,101 espectadores",    73 canales
76,VRChat,Febrero,2021,"  2,536,536 horas","    97,655 horas","   10,783 streamers","   15,110 espectadores",    432 canales,"  3,780 espectadores",   145 canales
91,Guild Wars 2,Agosto,2024,"  2,178,905 horas","    47,852 horas","    3,337 streamers","   58,702 espectadores",    432 canales,"  2,932 espectadores",    64 canales
75,Dark Souls III,Febrero,2021,"  2,551,855 horas","   156,640 horas","   18,014 streamers",NA,    433 canales,"  3,803 espectadores",   233 canales
39,Sea of Thieves,Diciembre,2019,"  3,035,548 horas","   155,501 horas","   19,345 streamers","   31,618 espectadores",    438 canales,"  4,085 espectadores",   209 canales
135,iRacing,Abril,2024,"  1,206,556 horas","    74,393 horas","    6,970 streamers",NA,    439 canales,"  1,678 espectadores",   103 canales
30,Sea of Thieves,Noviembre,2019,"  4,378,783 horas","   123,018 horas","   14,791 streamers","   45,960 espectadores",    440 canales,"  6,090 espectadores",   171 canales
96,The Witcher 3: Wild Hunt,Diciembre,2021,"  2,036,305 horas","   100,453 horas","   11,791 streamers","   24,446 espectadores",    440 canales,"  2,740 espectadores",   135 canales
43,VRChat,Abril,2022,"  4,534,353 horas","   106,506 horas","   16,135 streamers","   47,424 espectadores",    440 canales,"  6,306 espectadores",   148 canales
109,Dofus,Septiembre,2021,"  1,677,918 horas","    34,580 horas","    2,230 streamers","   31,809 espectadores",    442 canales,"  2,333 espectadores",    48 canales
139,iRacing,Septiembre,2024,"  1,213,218 horas","    65,129 horas","    6,166 streamers","   33,476 espectadores",    444 canales,"  1,687 espectadores",    90 canales
64,The Witcher 3: Wild Hunt,Enero,2023,"  2,952,071 horas","   143,885 horas","   15,575 streamers","   20,498 espectadores",    446 canales,"  3,973 espectadores",   193 canales
55,Sea of Thieves,Enero,2020,"  2,175,381 horas","   161,928 horas","   18,983 streamers",NA,    464 canales,NA,   217 canales
87,Dark Souls III,Diciembre,2020,"  1,922,373 horas","   175,104 horas","   20,488 streamers","   12,053 espectadores",    467 canales,"  2,587 espectadores",NA
125,iRacing,Mayo,2021,"  1,419,531 horas","    81,246 horas","    5,892 streamers","   13,293 espectadores",    471 canales,"  1,910 espectadores",   109 canales
50,VRChat,Febrero,2022,"  4,718,706 horas","   103,345 horas","   17,502 streamers","  128,943 espectadores",    471 canales,"  7,032 espectadores",   154 canales
118,iRacing,Diciembre,2020,"  1,249,928 horas","    76,100 horas","    5,187 streamers","    8,275 espectadores",    472 canales,"  1,682 espectadores",   102 canales
138,iRacing,Junio,2019,"    480,350 horas","    39,028 horas","    2,884 streamers","    7,843 espectadores",    473 canales,    668 espectadores,    54 canales
54,VRChat,Junio,2022,"  4,335,775 horas","   100,992 horas","   14,861 streamers",NA,    474 canales,NA,   140 canales
36,Bloodborne,Marzo,2018,"  2,196,389 horas","   137,050 horas","   29,620 streamers","   14,171 espectadores",    476 canales,"  2,956 espectadores",   184 canales
36,Stardew Valley,Mayo,2018,"  2,626,381 horas","   145,566 horas","   22,012 streamers","   37,846 espectadores",    479 canales,"  3,534 espectadores",   195 canales
70,Dark Souls III,Diciembre,2021,"  3,216,663 horas","   180,685 horas","   18,598 streamers","   56,764 espectadores",    479 canales,NA,   243 canales
47,VRChat,Marzo,2022,"  4,252,393 horas","   108,185 horas","   16,462 streamers",NA,    480 canales,"  5,723 espectadores",NA
68,Dark Souls III,Enero,2022,"  3,756,212 horas","   211,910 horas","   31,195 streamers","   24,347 espectadores",    489 canales,"  5,055 espectadores",   285 canales
79,Guild Wars 2,Agosto,2023,"  2,792,883 horas","    56,612 horas","    4,282 streamers","   43,697 espectadores",    493 canales,"  3,758 espectadores",    76 canales
155,iRacing,Enero,2019,"    475,577 horas","    34,694 horas","    2,382 streamers","    7,833 espectadores",    494 canales,    640 espectadores,    46 canales
119,iRacing,Agosto,2023,"  1,297,921 horas","    67,838 horas","    5,781 streamers","    9,264 espectadores",    498 canales,"  1,746 espectadores",NA
15,Tekken 7,Junio,2017,"  6,297,513 horas","    96,360 horas","   25,874 streamers",NA,    508 canales,"  8,758 espectadores",NA
55,Sea of Thieves,Junio,2023,"  3,907,831 horas","   194,028 horas","   29,904 streamers","   42,615 espectadores",    510 canales,"  5,435 espectadores",   269 canales
69,Sea of Thieves,Noviembre,2023,"  3,044,697 horas","   163,810 horas","   22,720 streamers","   51,694 espectadores",    510 canales,"  4,234 espectadores",   227 canales
117,Stardew Valley,Abril,2021,"  1,693,474 horas","   188,307 horas","   26,055 streamers","    9,956 espectadores",    523 canales,NA,   261 canales
148,Roblox,Marzo,2020,"    620,662 horas","   134,256 horas","   25,430 streamers","    3,125 espectadores",    528 canales,    835 espectadores,   180 canales
63,The Witcher 3: Wild Hunt,Enero,2022,"  3,882,257 horas","   152,559 horas","   20,718 streamers","   46,849 espectadores",    530 canales,"  5,225 espectadores",   205 canales
59,VRChat,Enero,2021,"  3,403,258 horas","   109,989 horas","   12,124 streamers","   35,446 espectadores",    531 canales,"  4,580 espectadores",   148 canales
132,iRacing,Noviembre,2022,"  1,048,590 horas","    55,505 horas","    5,449 streamers","   18,090 espectadores",    535 canales,"  1,458 espectadores",    77 canales
103,Roblox,Junio,2020,"  1,190,288 horas","   225,533 horas","   30,137 streamers","    6,827 espectadores",    536 canales,"  1,655 espectadores",   313 canales
20,Sea of Thieves,Diciembre,2018,"  7,763,915 horas","   126,785 horas","   15,655 streamers","   70,031 espectadores",    537 canales," 10,449 espectadores",   170 canales
58,Sea of Thieves,Octubre,2022,"  3,729,557 horas","   181,097 horas","   25,682 streamers","   27,554 espectadores",    544 canales,"  5,019 espectadores",   243 canales
11,Dark Souls III,Marzo,2016,"  5,597,403 horas","    46,336 horas","    4,293 streamers","  121,710 espectadores",    545 canales,"  7,533 espectadores",    62 canales
13,Overwatch,Febrero,2016,"  4,735,263 horas","    68,029 horas","    7,075 streamers","   94,851 espectadores",    546 canales,"  6,813 espectadores",    97 canales
48,Dark Souls III,Febrero,2022,"  4,839,010 horas","   166,162 horas","   27,083 streamers","   68,925 espectadores",    554 canales,"  7,211 espectadores",   247 canales
158,iRacing,Octubre,2022,"  1,041,972 horas","    59,768 horas","    5,701 streamers","   17,572 espectadores",    555 canales,"  1,402 espectadores",    80 canales
123,Roblox,Abril,2020,"    949,817 horas","   202,237 horas","   26,631 streamers","   11,151 espectadores",    559 canales,NA,NA
52,Sea of Thieves,Febrero,2020,"  2,152,866 horas","   138,378 horas","   15,832 streamers","   40,606 espectadores",    563 canales,NA,   199 canales
93,iRacing,Febrero,2020,"    892,252 horas","    48,756 horas","    3,706 streamers","   13,870 espectadores",    582 canales,"  1,283 espectadores",NA
24,Dark Souls III,Abril,2017,"  3,828,075 horas","   174,943 horas","   22,938 streamers","   23,436 espectadores",    584 canales,"  5,324 espectadores",   243 canales
115,Dofus,Abril,2021,"  1,720,155 horas","    41,261 horas","    2,533 streamers","   30,395 espectadores",    585 canales,"  2,392 espectadores",    57 canales
92,Roblox,Julio,2020,"  1,485,988 horas","   271,383 horas","   35,538 streamers",NA,    586 canales,"  1,999 espectadores",   365 canales
56,The Witcher 3: Wild Hunt,Diciembre,2019,"  1,966,289 horas","   102,872 horas","   19,309 streamers","   31,898 espectadores",    587 canales,"  2,646 espectadores",NA
100,Roblox,Agosto,2020,"  1,323,482 horas","   265,337 horas","   35,109 streamers","    6,311 espectadores",    590 canales,"  1,781 espectadores",   357 canales
157,iRacing,Agosto,2022,"  1,004,787 horas","    64,254 horas","    5,967 streamers","    7,962 espectadores",    594 canales,"  1,352 espectadores",    86 canales
131,iRacing,Junio,2023,"    939,311 horas","    62,917 horas","    5,980 streamers","    7,138 espectadores",    601 canales,"  1,306 espectadores",    87 canales
125,iRacing,Junio,2024,"  1,197,988 horas","    73,331 horas","    6,856 streamers","   31,433 espectadores",    605 canales,"  1,666 espectadores",   101 canales
124,iRacing,Octubre,2023,"  1,287,442 horas","    66,082 horas","    5,929 streamers","   14,113 espectadores",    607 canales,"  1,732 espectadores",    88 canales
61,VRChat,Enero,2022,"  3,895,443 horas","   108,302 horas","   17,907 streamers","   67,751 espectadores",    609 canales,"  5,242 espectadores",   145 canales
55,Sea of Thieves,Mayo,2018,"  1,497,675 horas","   108,451 horas","   14,657 streamers","   51,691 espectadores",    614 canales,"  2,015 espectadores",NA
37,Destiny 2,Abril,2018,"  2,239,688 horas","   184,408 horas","   22,930 streamers","  108,393 espectadores",    617 canales,NA,NA
75,Sea of Thieves,Agosto,2024,"  2,984,113 horas","   224,903 horas","   32,695 streamers","   39,492 espectadores",    619 canales,NA,   302 canales
134,iRacing,Octubre,2021,"  1,100,710 horas","    68,965 horas","    4,884 streamers","   15,658 espectadores",    620 canales,"  1,481 espectadores",    92 canales
77,Stardew Valley,Marzo,2021,"  2,876,985 horas","   240,202 horas","   31,660 streamers","   90,497 espectadores",    626 canales,"  3,872 espectadores",   323 canales
75,Stardew Valley,Mayo,2024,"  2,938,995 horas","   199,542 horas","   29,934 streamers","   51,462 espectadores",    627 canales,NA,   268 canales
30,Sea of Thieves,Marzo,2019,"  4,440,492 horas","   183,332 horas","   18,786 streamers","   57,195 espectadores",    628 canales,"  5,976 espectadores",   246 canales
68,Sea of Thieves,Agosto,2023,"  3,211,793 horas","   191,053 horas","   29,295 streamers",NA,    629 canales,"  4,322 espectadores",   257 canales
60,Sea of Thieves,Octubre,2021,"  3,918,984 horas","   230,438 horas","   21,802 streamers","   35,156 espectadores",    641 canales,NA,   310 canales
65,Stardew Valley,Febrero,2021,"  2,936,151 horas","   234,020 horas","   30,846 streamers","   38,244 espectadores",    643 canales,"  4,375 espectadores",   348 canales
151,Guild Wars 2,Febrero,2022,"    851,056 horas","    39,883 horas","    3,839 streamers","   50,611 espectadores",    647 canales,"  1,268 espectadores",    59 canales
121,Roblox,Septiembre,2020,"  1,053,857 horas","   209,500 horas","   28,964 streamers","   11,151 espectadores",    650 canales,"  1,465 espectadores",   291 canales
78,Destiny 2,Septiembre,2024,"  2,550,236 horas","   224,226 horas","   26,318 streamers","   21,029 espectadores",    656 canales,"  3,546 espectadores",   311 canales
35,Terraria,Junio,2020,"  5,247,075 horas","   195,641 horas","   21,963 streamers","   37,539 espectadores",    659 canales,"  7,297 espectadores",   272 canales
51,Sea of Thieves,Noviembre,2022,"  3,835,038 horas","   184,424 horas","   25,961 streamers","   30,265 espectadores",    663 canales,NA,   256 canales
72,Sea of Thieves,Noviembre,2021,"  3,029,065 horas","   201,918 horas","   20,613 streamers","   23,962 espectadores",    678 canales,"  4,212 espectadores",   280 canales
63,Sea of Thieves,Mayo,2023,"  3,440,370 horas","   226,500 horas","   32,101 streamers","   20,221 espectadores",    679 canales,"  4,630 espectadores",   304 canales
49,Destiny 2,Febrero,2018,"  1,396,495 horas","   190,133 horas","   23,099 streamers","    7,006 espectadores",    684 canales,"  2,081 espectadores",   283 canales
58,Sea of Thieves,Junio,2022,"  3,739,192 horas","   249,398 horas","   39,454 streamers","   28,986 espectadores",    686 canales,"  5,200 espectadores",   346 canales
62,iRacing,Marzo,2020,"  1,834,184 horas","    66,114 horas","    5,181 streamers","   55,317 espectadores",    688 canales,"  2,468 espectadores",    88 canales
96,Roblox,Diciembre,2020,"  1,619,003 horas","   287,411 horas","   41,648 streamers","  127,222 espectadores",    692 canales,"  2,179 espectadores",NA
42,Fortnite,Agosto,2017,"  1,376,994 horas","   144,303 horas","   18,467 streamers","   14,564 espectadores",    697 canales,"  1,853 espectadores",   194 canales
49,Sea of Thieves,Enero,2023,"  4,495,112 horas","   230,178 horas","   34,679 streamers","   38,231 espectadores",    699 canales,"  6,049 espectadores",   309 canales
24,The Witcher 3: Wild Hunt,Enero,2020,"  6,282,969 horas","   223,895 horas","   30,165 streamers",NA,    700 canales,"  8,456 espectadores",   301 canales
74,Stardew Valley,Diciembre,2020,"  2,525,032 horas","   154,976 horas","   23,020 streamers","   30,624 espectadores",    715 canales,"  3,398 espectadores",   208 canales
72,Sea of Thieves,Septiembre,2024,"  2,765,855 horas","   165,413 horas","   23,528 streamers",NA,    717 canales,"  3,846 espectadores",NA
67,Sea of Thieves,Julio,2022,"  3,598,930 horas","   260,033 horas","   40,579 streamers","   17,532 espectadores",    724 canales,"  4,843 espectadores",   349 canales
68,Sea of Thieves,Octubre,2023,"  3,855,354 horas","   214,539 horas","   28,908 streamers","   60,458 espectadores",    739 canales,"  5,188 espectadores",   288 canales
111,iRacing,Octubre,2020,"  1,232,647 horas","    78,761 horas","    4,983 streamers",NA,    750 canales,"  1,659 espectadores",   106 canales
14,Street Fighter V,Febrero,2016,"  4,582,582 horas","    68,678 horas","   15,635 streamers","   76,768 espectadores",    760 canales,"  6,593 espectadores",NA
62,Sea of Thieves,Enero,2024,"  3,819,422 horas","   226,089 horas","   31,405 streamers","   55,555 espectadores",    763 canales,"  5,140 espectadores",   304 canales
47,The Witcher 3: Wild Hunt,Diciembre,2022,"  4,763,272 horas","   147,257 horas","   20,991 streamers","   81,860 espectadores",    766 canales,NA,   198 canales
55,Sea of Thieves,Abril,2023,"  4,003,644 horas","   258,206 horas","   36,872 streamers","   26,870 espectadores",    772 canales,"  5,568 espectadores",   359 canales
51,Destiny 2,Marzo,2018,"  1,483,513 horas","   158,032 horas","   20,175 streamers","   17,524 espectadores",    775 canales,"  1,996 espectadores",   212 canales
54,Sea of Thieves,Diciembre,2023,"  3,978,400 horas","   177,561 horas","   25,061 streamers","   43,003 espectadores",    789 canales,"  5,354 espectadores",NA
42,Destiny 2,Enero,2018,"  1,982,926 horas","   264,079 horas","   34,091 streamers","   15,396 espectadores",    798 canales,"  2,668 espectadores",   355 canales
45,Sea of Thieves,Julio,2023,"  6,061,638 horas","   241,115 horas","   37,904 streamers","   69,226 espectadores",    799 canales,"  8,158 espectadores",   324 canales
41,Stardew Valley,Abril,2024,"  6,003,264 horas","   294,129 horas","   39,259 streamers","   51,950 espectadores",    807 canales,NA,   409 canales
58,Sea of Thieves,Agosto,2021,"  4,382,507 horas","   299,685 horas","   31,220 streamers","   33,262 espectadores",    818 canales,"  5,898 espectadores",   403 canales
