Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
55,Talk Shows & Podcasts,Marzo,2024,"  4,828,845 horas","   172,224 horas","   13,878 streamers","   89,685 espectadores",    555 canales,"  6,499 espectadores",   231 canales
37,Talk Shows & Podcasts,Octubre,2022,"  5,933,117 horas","   180,202 horas","   20,471 streamers","  135,573 espectadores",    556 canales,"  7,985 espectadores",   242 canales
24,Hearthstone,Diciembre,2022," 15,006,816 horas","   109,738 horas","   11,968 streamers","  137,028 espectadores",    558 canales," 20,197 espectadores",   147 canales
35,Rocket League,Julio,2017,"  2,106,069 horas","   168,192 horas","   44,697 streamers","   45,271 espectadores",    559 canales,"  2,834 espectadores",   226 canales
22,Warframe,Junio,2018,"  4,796,913 horas","   148,744 horas","   19,203 streamers","   38,079 espectadores",    559 canales,NA,NA
24,Music,Febrero,2020,"  5,076,685 horas","   293,678 horas","   14,177 streamers","   38,075 espectadores",    561 canales,"  7,304 espectadores",   422 canales
40,Talk Shows & Podcasts,Diciembre,2020,"  6,008,685 horas","   147,723 horas","   13,955 streamers","   83,184 espectadores",    563 canales,"  8,087 espectadores",   198 canales
116,Euro Truck Simulator 2,Febrero,2021,"  1,266,768 horas","   128,869 horas","   14,176 streamers","   18,014 espectadores",    563 canales,"  1,887 espectadores",   192 canales
42,SMITE,Junio,2021,"  5,909,967 horas","   198,588 horas","   16,082 streamers","   28,848 espectadores",    565 canales,"  8,219 espectadores",   276 canales
98,osu!,Marzo,2021,"  2,038,189 horas","   240,011 horas","   40,771 streamers","   17,344 espectadores",    566 canales,"  2,743 espectadores",   323 canales
103,Warframe,Enero,2024,"  1,874,833 horas","   220,664 horas","   25,121 streamers",NA,    566 canales,"  2,523 espectadores",   296 canales
54,DayZ,Agosto,2022,"  4,472,420 horas","   197,908 horas","   22,459 streamers","   47,845 espectadores",    567 canales,"  6,019 espectadores",   266 canales
17,Rocket League,Abril,2018,"  5,475,094 horas","   214,415 horas","   54,428 streamers",NA,    568 canales,"  7,614 espectadores",   298 canales
18,Hearthstone,Mayo,2021," 22,281,591 horas","   181,250 horas","   13,566 streamers","   88,763 espectadores",    568 canales," 29,988 espectadores",   243 canales
94,osu!,Mayo,2021,"  2,251,866 horas","   238,619 horas","   40,240 streamers","   20,317 espectadores",    569 canales,"  3,030 espectadores",   321 canales
22,Dead by Daylight,Febrero,2018,"  3,843,215 horas","   225,188 horas","   23,035 streamers","   26,853 espectadores",    570 canales,NA,   335 canales
43,SMITE,Enero,2023,"  5,422,451 horas","   159,792 horas","   19,178 streamers","   73,930 espectadores",    570 canales,"  7,298 espectadores",   215 canales
57,Talk Shows & Podcasts,Diciembre,2023,"  3,701,926 horas","   175,817 horas","   14,088 streamers","   74,812 espectadores",    571 canales,"  4,982 espectadores",   236 canales
64,Rust,Octubre,2020,"  3,181,307 horas","   164,491 horas","   13,628 streamers","   13,051 espectadores",    574 canales,NA,   221 canales
88,osu!,Abril,2021,"  2,398,217 horas","   241,119 horas","   41,605 streamers","   22,655 espectadores",    576 canales,"  3,335 espectadores",   335 canales
53,SMITE,Noviembre,2020,"  3,995,849 horas","   204,422 horas","   16,327 streamers","   24,941 espectadores",    579 canales,"  5,557 espectadores",NA
28,Rocket League,Noviembre,2018,"  5,303,333 horas","   225,248 horas","   53,794 streamers","  167,749 espectadores",    580 canales,"  7,375 espectadores",NA
18,Hearthstone,Agosto,2022," 18,831,493 horas","   131,763 horas","   13,360 streamers","   66,929 espectadores",    581 canales," 25,345 espectadores",   177 canales
39,DayZ,Diciembre,2023,"  6,695,723 horas","   222,485 horas","   25,717 streamers",NA,    583 canales,"  9,011 espectadores",   299 canales
41,Rocket League,Febrero,2018,"  1,748,450 horas","   190,166 horas","   47,050 streamers","   31,253 espectadores",    587 canales,"  2,605 espectadores",   283 canales
45,DayZ,Noviembre,2023,"  4,866,339 horas","   221,688 horas","   24,916 streamers","   41,886 espectadores",    587 canales,"  6,768 espectadores",   308 canales
27,7 Days to Die,Julio,2016,"  2,063,116 horas","   190,266 horas","   27,860 streamers","   36,862 espectadores",    588 canales,"  2,776 espectadores",   256 canales
69,Tibia,Diciembre,2022,"  2,922,081 horas","   128,786 horas","    5,107 streamers","   13,596 espectadores",    591 canales,"  3,932 espectadores",   173 canales
41,Rocket League,Mayo,2018,"  2,249,483 horas","   202,604 horas","   51,573 streamers","   56,942 espectadores",    594 canales,"  3,027 espectadores",   272 canales
39,SMITE,Agosto,2020,"  5,146,771 horas","   224,702 horas","   18,501 streamers","   25,241 espectadores",    595 canales,NA,NA
27,Minecraft,Marzo,2018,"  3,626,808 horas","   224,520 horas","   39,153 streamers","   30,679 espectadores",    596 canales,"  4,881 espectadores",   302 canales
49,SMITE,Agosto,2021,"  5,297,826 horas","   202,713 horas","   16,025 streamers","   29,015 espectadores",    596 canales,"  7,130 espectadores",   272 canales
80,SMITE,Marzo,2024,"  2,634,878 horas","   127,098 horas","   13,957 streamers","   13,661 espectadores",    597 canales,"  3,546 espectadores",   171 canales
26,Path of Exile,Abril,2020,"  9,404,140 horas","   239,978 horas","   10,489 streamers","   26,884 espectadores",    598 canales," 13,079 espectadores",   333 canales
60,SMITE,Agosto,2022,"  3,906,775 horas","   150,379 horas","   17,871 streamers","   30,874 espectadores",    598 canales,NA,   202 canales
35,Path of Exile,Noviembre,2021," 10,322,137 horas","   213,084 horas","    7,940 streamers","   37,588 espectadores",    600 canales," 14,356 espectadores",NA
149,Warframe,Abril,2022,"  1,090,162 horas","   112,354 horas","   14,273 streamers",NA,    600 canales,"  1,516 espectadores",   156 canales
50,Talk Shows & Podcasts,Septiembre,2024,"  4,893,383 horas","   193,974 horas","   12,803 streamers","  140,246 espectadores",    603 canales,"  6,805 espectadores",   269 canales
34,DayZ,Diciembre,2020,"  8,114,860 horas","   236,150 horas","   17,342 streamers",NA,    605 canales," 10,921 espectadores",   317 canales
38,Talk Shows & Podcasts,Mayo,2021,"  7,690,370 horas","   195,262 horas","   17,457 streamers","  330,203 espectadores",    605 canales," 10,350 espectadores",   262 canales
38,World of Tanks,Diciembre,2021,"  7,476,632 horas","   177,029 horas","   10,153 streamers","   48,576 espectadores",    605 canales," 10,062 espectadores",   238 canales
57,Rust,Septiembre,2020,"  3,296,832 horas","   156,037 horas","   13,205 streamers","   32,378 espectadores",    606 canales,"  4,585 espectadores",   217 canales
45,DayZ,Octubre,2022,"  5,003,318 horas","   212,542 horas","   24,121 streamers","   41,383 espectadores",    607 canales,"  6,733 espectadores",NA
25,Minecraft,Abril,2018,"  3,991,870 horas","   220,230 horas","   38,162 streamers",NA,    608 canales,NA,   306 canales
45,Talk Shows & Podcasts,Diciembre,2021,"  5,795,357 horas","   162,314 horas","   11,915 streamers",NA,    608 canales,"  7,799 espectadores",   218 canales
41,DayZ,Febrero,2023,"  6,652,882 horas","   196,374 horas","   23,947 streamers","   76,676 espectadores",    608 canales,"  9,914 espectadores",   292 canales
43,Retro,Febrero,2024,"  5,254,623 horas","   196,660 horas","   11,816 streamers","   17,843 espectadores",    608 canales,"  7,560 espectadores",   282 canales
101,The Sims 4,Marzo,2024,"  1,874,319 horas","    86,521 horas","   17,005 streamers","   29,658 espectadores",    608 canales,"  2,522 espectadores",   116 canales
26,Talk Shows & Podcasts,Febrero,2019,"  4,978,187 horas","    65,662 horas","   12,925 streamers","  126,696 espectadores",    609 canales,"  7,419 espectadores",    97 canales
80,Warframe,Agosto,2023,"  2,707,749 horas","   142,395 horas","   17,142 streamers","  375,549 espectadores",    609 canales,"  3,644 espectadores",   191 canales
58,DayZ,Agosto,2023,"  4,196,777 horas","   213,635 horas","   25,914 streamers","   51,693 espectadores",    610 canales,"  5,648 espectadores",   287 canales
25,Path of Exile,Julio,2020," 10,258,739 horas","   248,266 horas","   10,103 streamers",NA,    611 canales," 13,807 espectadores",   334 canales
46,SMITE,Julio,2021,"  5,131,103 horas","   198,075 horas","   16,122 streamers","   40,070 espectadores",    611 canales,"  6,905 espectadores",NA
63,DayZ,Febrero,2024,"  3,670,676 horas","   211,291 horas","   23,886 streamers","   13,355 espectadores",    612 canales,"  5,281 espectadores",   304 canales
35,DayZ,Abril,2022,"  6,599,603 horas","   216,154 horas","   23,997 streamers",NA,    614 canales,NA,   300 canales
48,DayZ,Mayo,2023,"  5,146,359 horas","   231,026 horas","   24,351 streamers",NA,    614 canales,"  6,926 espectadores",NA
2,Hearthstone,Mayo,2016," 49,474,945 horas","   232,247 horas","   36,024 streamers","  154,779 espectadores",    615 canales," 66,588 espectadores",   312 canales
59,Path of Exile,Julio,2023,"  4,043,135 horas","    46,249 horas","    4,216 streamers",NA,    616 canales,"  5,441 espectadores",    62 canales
26,Path of Exile,Octubre,2020," 11,720,630 horas","   248,166 horas","   10,170 streamers","   50,399 espectadores",    617 canales," 15,774 espectadores",NA
42,World of Tanks,Febrero,2021,"  5,456,803 horas","   177,623 horas","   10,654 streamers","   31,272 espectadores",    619 canales,"  8,132 espectadores",   264 canales
109,Euro Truck Simulator 2,Mayo,2021,"  1,731,551 horas","   151,111 horas","   16,272 streamers","   14,390 espectadores",    620 canales,"  2,330 espectadores",   203 canales
23,Minecraft,Octubre,2017,"  4,288,002 horas","   219,293 horas","   35,900 streamers","   38,970 espectadores",    622 canales,"  5,771 espectadores",   295 canales
20,Path of Exile,Enero,2019,"  9,575,782 horas","   217,870 horas","   15,886 streamers","   35,204 espectadores",    624 canales," 12,887 espectadores",NA
26,DayZ,Septiembre,2020,"  9,251,411 horas","   231,718 horas","   16,937 streamers",NA,    624 canales," 12,867 espectadores",   322 canales
71,Games + Demos,Mayo,2022,"  2,725,139 horas","   286,494 horas","   91,433 streamers","   49,601 espectadores",    625 canales,"  3,667 espectadores",NA
116,Warframe,Febrero,2024,"  1,641,820 horas","   194,234 horas","   23,252 streamers","   64,536 espectadores",    625 canales,"  2,362 espectadores",   279 canales
36,Talk Shows & Podcasts,Febrero,2021,"  6,923,576 horas","   166,414 horas","   17,053 streamers","  124,418 espectadores",    626 canales," 10,318 espectadores",   248 canales
47,SMITE,Enero,2022,"  6,116,372 horas","   194,627 horas","   23,860 streamers","   88,623 espectadores",    627 canales,"  8,231 espectadores",   261 canales
18,Tom Clancy's Rainbow Six Siege,Febrero,2016,"  3,237,323 horas","   219,127 horas","   36,759 streamers","   28,240 espectadores",    628 canales,"  4,658 espectadores",   315 canales
15,Warframe,Julio,2018,"  6,260,796 horas","   272,363 horas","   32,441 streamers","  402,554 espectadores",    629 canales,"  8,426 espectadores",   366 canales
45,SMITE,Abril,2021,"  6,298,557 horas","   224,634 horas","   18,181 streamers","   36,563 espectadores",    630 canales,"  8,760 espectadores",   312 canales
41,SMITE,Mayo,2021,"  6,284,626 horas","   226,595 horas","   17,342 streamers","   30,989 espectadores",    630 canales,"  8,458 espectadores",   304 canales
44,DayZ,Abril,2023,"  6,361,122 horas","   239,966 horas","   26,700 streamers","   34,096 espectadores",    631 canales,"  8,847 espectadores",   333 canales
27,Music,Enero,2020,"  5,165,455 horas","   342,005 horas","   15,975 streamers","   49,122 espectadores",    632 canales,"  6,952 espectadores",   460 canales
25,Rocket League,Noviembre,2019,"  5,659,680 horas","   254,760 horas","   50,438 streamers",NA,    633 canales,"  7,871 espectadores",   354 canales
55,DayZ,Enero,2024,"  4,396,324 horas","   241,450 horas","   27,753 streamers",NA,    633 canales,"  5,916 espectadores",   324 canales
32,Rocket League,Julio,2019,"  3,633,656 horas","   282,548 horas","   63,382 streamers","   56,243 espectadores",    634 canales,"  4,890 espectadores",   380 canales
44,DayZ,Enero,2023,"  5,102,897 horas","   227,672 horas","   27,821 streamers","   55,199 espectadores",    634 canales,"  6,867 espectadores",   306 canales
50,World of Tanks,Enero,2022,"  5,713,249 horas","   181,364 horas","   17,328 streamers","   46,683 espectadores",    635 canales,NA,NA
69,Games + Demos,Marzo,2022,"  2,806,915 horas","   294,305 horas","   89,531 streamers","   64,381 espectadores",    635 canales,"  3,777 espectadores",   396 canales
61,DayZ,Febrero,2021,"  3,259,000 horas","   220,244 horas","   15,926 streamers","   21,776 espectadores",    636 canales,"  4,856 espectadores",   328 canales
54,DayZ,Diciembre,2022,"  4,135,145 horas","   179,263 horas","   20,750 streamers","   32,579 espectadores",    636 canales,"  5,565 espectadores",   241 canales
26,Minecraft,Febrero,2018,"  3,334,973 horas","   217,642 horas","   36,610 streamers","   32,807 espectadores",    638 canales,"  4,970 espectadores",   324 canales
49,Rust,Enero,2020,"  2,851,099 horas","   165,956 horas","   16,879 streamers","   15,907 espectadores",    638 canales,"  3,837 espectadores",   223 canales
34,Rocket League,Marzo,2017,"  2,855,716 horas","   149,494 horas","   28,965 streamers","   49,982 espectadores",    639 canales,"  3,843 espectadores",   201 canales
37,Rocket League,Febrero,2016,"  1,842,858 horas","   185,207 horas","   45,485 streamers","   18,130 espectadores",    640 canales,NA,   266 canales
19,Dead by Daylight,Mayo,2018,"  4,870,909 horas","   234,818 horas","   24,224 streamers","   34,931 espectadores",    647 canales,"  6,555 espectadores",   316 canales
29,DayZ,Marzo,2023," 10,995,779 horas","   236,080 horas","   26,131 streamers","   61,727 espectadores",    648 canales," 14,799 espectadores",   317 canales
27,Minecraft,Octubre,2018,"  4,403,349 horas","   245,127 horas","   37,293 streamers","   35,072 espectadores",    649 canales,"  5,926 espectadores",NA
40,Rocket League,Diciembre,2018,"  3,078,473 horas","   260,284 horas","   56,693 streamers","   77,058 espectadores",    650 canales,NA,NA
79,Games + Demos,Octubre,2023,"  3,471,931 horas","   306,093 horas","   83,325 streamers","   49,895 espectadores",    651 canales,"  4,672 espectadores",   411 canales
49,Talk Shows & Podcasts,Abril,2023,"  4,912,034 horas","   179,255 horas","   16,209 streamers","  116,877 espectadores",    652 canales,"  6,831 espectadores",   249 canales
32,Tom Clancy's Rainbow Six Siege,Mayo,2016,"  1,856,155 horas","   185,962 horas","   33,339 streamers","   17,742 espectadores",    653 canales,"  2,498 espectadores",   250 canales
30,Rocket League,Agosto,2019,"  3,858,568 horas","   265,216 horas","   58,293 streamers","   41,865 espectadores",    653 canales,"  5,193 espectadores",   356 canales
37,Talk Shows & Podcasts,Abril,2022,"  5,741,750 horas","   171,935 horas","   23,979 streamers","  142,296 espectadores",    653 canales,"  7,985 espectadores",NA
14,Minecraft,Noviembre,2017,"  6,273,574 horas","   210,939 horas","   35,012 streamers","   63,658 espectadores",    654 canales,"  8,725 espectadores",   293 canales
37,Rocket League,Septiembre,2019,"  3,512,205 horas","   250,133 horas","   52,006 streamers","   70,148 espectadores",    654 canales,"  4,884 espectadores",NA
37,World of Tanks,Diciembre,2020,"  6,870,777 horas","   213,893 horas","   11,872 streamers","   38,278 espectadores",    655 canales,"  9,247 espectadores",   287 canales
