"Marca temporal","¿Qué grupo te envió la encuesta?","1. Sexo","2. ¿Cuál es tu peso actual (kg)? ","3. ¿Cuál es tu estatura en metros? ","4. Edad en años cumplidos","5. Carrera universitaria","6. Ciclo académico","7. ¿En cuántos cursos te encuentras matriculado actualmente?","8. Considerando los últimos 7 días, ¿Cuántas horas en total a la semana dedicaste a realizar actividad física (deporte, gimnasio, caminatas intensas, etc.)?","9. ¿Cuántas horas al día en promedio dedico al estudio (de lunes a viernes) sin contar las horas de clases?","10. ¿Cuál de las siguientes opciones describe mejor tu alimentación actual?","11. ¿Cuántas comidas principales (ej. desayuno, almuerzo, cena) consumes habitualmente en un día?","12. ¿Cuántas veces a la semana consumes comidas rápidas con alto contenido calórico y grasas (pizzas, hamburguesas, papas fritas, pollo frito, hot dogs, tacos)?","13. ¿Cuántos días a la semana preparas tu propia comida en casa para traerla a la universidad? (donde 0 = ningún día, 6= de lunes a sábado)","14. ¿Cuántos días a la semana realizas actividad física? (0 = ningún día , 7 = todos los días (de lunes a domingo)","15. ¿Cómo calificarías tu nivel de actividad física semanal?","16. ¿Cómo calificarías la calidad de tu sueño en general?  ","17. ¿Cuántas horas duermes en promedio por noche?  Considerar desde el momento que se recuestan y dejan de usar los dispositivos móviles hasta que se despiertan.","18. ¿Cuántas veces al mes consumes alcohol?  ( 0 = ninguna vez, 1, 2, 3, … ) ","19. ¿Qué cantidad de desayuno consumes habitualmente?","20. ¿Cuántos días a la semana consumes bebidas energéticas? (0 = ningún día de la semana, 1, 2, …, 7)","21. Cuando consumes bebidas energéticas, ¿cuántas unidades tomas por día?","22. ¿Cómo calificarías tu nivel de consumo de café o bebidas energizantes para estudiar?","23. ¿Cuál es tu percepción del nivel de estrés?","24. ¿Cuántos litros de agua pura en promedio consumes al día? Ejemplo 1.5","25. ¿Qué actividades consideras te ayudan a disminuir el nivel de estrés?","26. ¿Cuál es el motivo principal por el que realizas actividad física?","27. Qué tipo de actividad física realizas con mayor frecuencia durante el ciclo académico 2026-I?","28. ¿Cómo percibes tu estado de salud general?  ","29. ¿Padeces alguna enfermedad crónica (diabetes, asma, etc.)?  ","30. ¿Aproximadamente cuántos soles gastas en promedio al mes en productos que consideras saludables?","31. ¿Con qué frecuencia se siente con energía para realizar sus actividades diarias?","32. ¿Considera que sus hábitos de alimentación influyen en su estado de salud?","33. ¿Considera que dormir pocas horas afecta su bienestar físico y mental?","34. ¿Con qué frecuencia se siente emocionalmente bien?"
"2026/05/05 9:41:26 a.m. GMT-5","3","Masculino","48","1.59","20","Ingeniería, Tecnología y Construcción.","7","4","2","1.5","Vegana: Dieta estricta basada exclusivamente en alimentos de origen vegetal, excluyendo cualquier producto animal.","4","3","5","3","Regular","Mala","6","1","4","1","1","1","2","2.5","Salir a pasear o conversar con mis amigos","Reducción de estrés y ansiedad","Mixta.","Regular","No","80","A veces","Muy poco","Poco","Frecuentemente"
"2026/05/05 1:22:36 p.m. GMT-5","2","Femenino","54","1.60","19","Ingeniería, Tecnología y Construcción.","5","5","5","4","Vegetariana: Excluye carne y pescado.","3","2","0","5","Regular","Mala","5","0","0","0","0","2","3","2.5","Salir a pasear o conversar con mis amigos","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","100","A veces","Poco","Regular","A veces"
"2026/05/05 1:25:03 p.m. GMT-5","2","Femenino","54","1.58","19","Ingeniería, Tecnología y Construcción.","3","5","1.5","4","Vegetariana: Excluye carne y pescado.","3","2","0","1","Muy bajo","Regular","6","0","3","1","1","2","3","2.5","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","100","A veces","Poco","Regular","A veces"
"2026/05/05 7:32:42 p.m. GMT-5","2","Masculino","54","1.58","19","Ingeniería, Tecnología y Construcción.","4","5","5","4","Vegetariana: Excluye carne y pescado.","3","2","0","5","Regular","Mala","5","0","3","1","1","2","3","2.5","Salir a pasear o conversar con mis amigos","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","100","A veces","Poco","Regular","A veces"
"2026/05/05 10:11:37 p.m. GMT-5","2","Femenino","77","1.53","19","Ingeniería, Tecnología y Construcción.","5","3","3","1","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","0","2","Bajo","Regular","5","0","1","0","0","2","3","1.5","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","30","A veces","Bastante","Bastante","A veces"
"2026/05/06 12:16:56 a.m. GMT-5","8","Femenino","49","1.48","19","Ingeniería, Tecnología y Construcción.","5","5","1","5","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","2","1","Muy bajo","Mala","6","2","2","0","0","3","3","1","Jugar videojuegos","Mejora del rendimiento físico / Estética.","No realizo actividad física.","Regular","No","0","Rara vez","Regular","Poco","A veces"
"2026/05/06 12:34:13 p.m. GMT-5","6","Masculino","80","1.8","23","Ingeniería, Tecnología y Construcción.","7","6","2","4","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","1","1","Bajo","Regular","7","1","1","0","0","2","2","3","Salir a pasear o conversar con mis amigos","Reducción de estrés y ansiedad","Deportes colectivos (futbol, basket, vóley).","Regular","No","200","Frecuentemente","Bastante","Regular","Frecuentemente"
"2026/05/06 12:37:34 p.m. GMT-5","6","Masculino","76","1.70","21","Ingeniería, Tecnología y Construcción.","1","5","4","8","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","5","3","Bajo","Buena","7","0","4","2","2","2","1","2.0","Realizar actividad física","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Regular","No","40","Siempre","Bastante","Bastante","Siempre"
"2026/05/06 1:28:49 p.m. GMT-5","6","Femenino","68","1.56","32","Ciencias Sociales y Derecho.","10","5","2 ","3","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","1","1","Bajo","Regular","7","1","1","1","0","1","3","1","Realizar actividad física","Salud general y recomendación médica.","Deportes colectivos (futbol, basket, vóley).","Regular","No","100","A veces","Bastante","Regular","Frecuentemente"
"2026/05/06 1:30:58 p.m. GMT-5","6","Masculino","56","1.73","17","Administración, Negocios y Contabilidad.","1","4","2","1","Frugívora/Frutariana: Basada principalmente en el consumo de frutas.","3","3","6","7","Regular","Regular","7","2","3","1","0","0","2","2","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Deportes colectivos (futbol, basket, vóley).","Regular","No","10","Frecuentemente","Poco","Regular","Frecuentemente"
"2026/05/06 6:16:31 p.m. GMT-5","6","Masculino","65","1.72","21","Ingeniería, Tecnología y Construcción.","8","6","1","16","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","4","1","Bajo","Mala","5","2","1","2","1","1","4","2","Jugar videojuegos","Reducción de estrés y ansiedad","Deportes colectivos (futbol, basket, vóley).","Mala","No","30","Rara vez","Bastante","Bastante","A veces"
"2026/05/06 6:46:11 p.m. GMT-5","6","Masculino","61","1.64","13","Ingeniería, Tecnología y Construcción.","2","10","1.30","2","Vegetariana: Excluye carne y pescado.","1","3","0","7","Regular","Buena","7","0","1","4","1","1","0","4 ","Realizar actividad física","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Buena","No","30","Siempre","Regular","Bastante","A veces"
"2026/05/07 12:58:17 p.m. GMT-5","4","Masculino","60","1.63","21","Ingeniería, Tecnología y Construcción.","5","4","1","10","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","0","0","Muy bajo","Mala","4","0","3","0","0","2","4","1","Jugar videojuegos","Mejora del rendimiento físico / Estética.","No realizo actividad física.","Buena","No","0","A veces","Regular","Bastante","Frecuentemente"
"2026/05/07 7:50:56 p.m. GMT-5","1","Masculino","75","1.65","27","Ingeniería, Tecnología y Construcción.","10","6","2","12","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","0","2","Regular","Regular","7","0","3","0","0","0","2","1.5","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Aeróbica (correr, nadar, bicicleta).","Regular","No","200","Frecuentemente","Regular","Bastante","Frecuentemente"
"2026/05/08 11:23:54 a.m. GMT-5","2","Masculino","80","1.75","24","Ingeniería, Tecnología y Construcción.","7","4","2","2","Omnívora: Consume alimentos de origen animal y vegetal.","2","3","1","1","Bajo","Regular","6","1","2","1","1","1","2","2","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Mixta.","Buena","No","100","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 11:40:12 a.m. GMT-5","2","Masculino","89","1.68","29","Administración, Negocios y Contabilidad.","4","5","5","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","0","2","Bajo","Regular","7","1","2","2","1","2","2","1.5","Jugar videojuegos","Recreación y socialización con amigos.","Deportes colectivos (futbol, basket, vóley).","Buena","No","25","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 1:44:06 p.m. GMT-5","2","Femenino","63","1.65","23","Ciencias Sociales y Derecho.","8","5","3","6","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","3","Regular","Regular","7","1","3","0","0","0","1","2.5","Ir de compras","Reducción de estrés y ansiedad","Aeróbica (correr, nadar, bicicleta).","Buena","No","25","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 1:47:54 p.m. GMT-5","2","Masculino","83","1.74","21","Ingeniería, Tecnología y Construcción.","4","6","3","4","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","4","3","Regular","Regular","6","2","3","3","1","2","2","3","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Buena","No","10","Frecuentemente","Regular","Regular","Frecuentemente"
"2026/05/08 2:04:09 p.m. GMT-5","2","Masculino","67","1.71","23","Ingeniería, Tecnología y Construcción.","6","4","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","1","1","Bajo","Regular","7","0","2","0","1","1","2","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Mixta.","Regular","No","70","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:06:47 p.m. GMT-5","2","Masculino","60","1.65","21","Ingeniería, Tecnología y Construcción.","6","4","1","2","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","1","1","Bajo","Buena","7","0","3","1","1","0","2","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Mixta.","Regular","No","150","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:09:33 p.m. GMT-5","2","Masculino","56","1.58","19","Ingeniería, Tecnología y Construcción.","5","4","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","0","0","Bajo","Regular","7","0","3","1","1","1","4","3","Jugar videojuegos","Recreación y socialización con amigos.","No realizo actividad física.","Regular","No","100","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:21:27 p.m. GMT-5","2","Masculino","59","1.62","23","Ingeniería, Tecnología y Construcción.","6","5","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","1","Bajo","Buena","8","0","3","0","0","0","2","2","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","50","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:23:20 p.m. GMT-5","2","Masculino","61","1.70","21","Ingeniería, Tecnología y Construcción.","5","4","1","3","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","1","Bajo","Regular","6","0","3","0","0","0","3","3","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","No realizo actividad física.","Regular","No","70","Rara vez","Regular","Regular","Frecuentemente"
"2026/05/08 2:25:27 p.m. GMT-5","2","Masculino","59","1.64","19","Ingeniería, Tecnología y Construcción.","5","5","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","0","Muy bajo","Regular","6","0","0","0","0","3","3","3","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","No realizo actividad física.","Buena","No","80","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:27:21 p.m. GMT-5","2","Masculino","67","1.71","20","Ingeniería, Tecnología y Construcción.","5","4","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","1","1","Bajo","Regular","7","0","3","0","0","2","2","2","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","90","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:29:20 p.m. GMT-5","2","Masculino","61","1.60","19","Ingeniería, Tecnología y Construcción.","5","4","2","3","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","1","Regular","Buena","8","0","3","0","0","2","3","2","Jugar videojuegos","Recreación y socialización con amigos.","No realizo actividad física.","Buena","No","100","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:31:13 p.m. GMT-5","2","Masculino","60","1.65","20","Ingeniería, Tecnología y Construcción.","5","4","1","2","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","1","1","Bajo","Regular","7","0","3","0","0","1","2","2","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","No realizo actividad física.","Regular","No","120","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:33:03 p.m. GMT-5","2","Masculino","67","1.72","22","Ingeniería, Tecnología y Construcción.","9","4","1","2","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","1","Bajo","Regular","6","0","3","0","0","2","3","2","Salir a pasear o conversar con mis amigos","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","115","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 2:34:36 p.m. GMT-5","2","Masculino","65","1.67","23","Ingeniería, Tecnología y Construcción.","7","4","1","2","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","1","1","Bajo","Regular","5","0","3","1","1","1","3","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","No realizo actividad física.","Buena","No","130","A veces","Regular","Regular","Frecuentemente"
"2026/05/08 5:49:38 p.m. GMT-5","2","Femenino","67","1.72","19","Ingeniería, Tecnología y Construcción.","3","6","5","6","Frugívora/Frutariana: Basada principalmente en el consumo de frutas.","3","2","3","3","Regular","Regular","8","3","2","3","2","3","3","1","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Mixta.","Regular","No","20","A veces","Poco","Poco","A veces"
"2026/05/08 5:56:52 p.m. GMT-5","2","Masculino","78","1.82","20","Ingeniería, Tecnología y Construcción.","4","7","10","10","Omnívora: Consume alimentos de origen animal y vegetal.","4","1","7","7","Alto","Buena","10","1","4","4","1","2","1","2.5","Realizar actividad física","Salud general y recomendación médica.","Mixta.","Buena","No","30","A veces","Bastante","Bastante","A veces"
"2026/05/08 6:03:03 p.m. GMT-5","2","Femenino","56","1.73","19","Ingeniería, Tecnología y Construcción.","3","3","4","8","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","0","0","Muy bajo","Buena","10","5","2","0","0","0","4","2","Salir a pasear o conversar con mis amigos","Salud general y recomendación médica.","No realizo actividad física.","Mala","No","20","Rara vez","Poco","Bastante","A veces"
"2026/05/08 7:11:40 p.m. GMT-5","2","Masculino","68","1.71","18","Ciencias Sociales y Derecho.","2","6","3","3","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","3","2","Regular","Regular","9","2","3","3","2","2","2","1","Jugar videojuegos","Recreación y socialización con amigos.","Aeróbica (correr, nadar, bicicleta).","Buena","No","20","A veces","Poco","Poco","A veces"
"2026/05/08 7:14:53 p.m. GMT-5","2","Masculino","73","1.74","19","Humanidades, Artes y Educación.","3","7","1","5","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","1","1","Bajo","Regular","8","4","2","3","2","2","2","2","Dormir más horas que lo habitual","Recreación y socialización con amigos.","Deportes colectivos (futbol, basket, vóley).","Regular","No","10","A veces","Poco","Poco","A veces"
"2026/05/08 7:18:10 p.m. GMT-5","2","Femenino","76","1.76","19","Ciencias de la Salud.","3","7","3","5","Flexitariana: Es una dieta principalmente vegetariana, pero que permite el consumo ocasional de carne o pescado.","3","3","3","2","Regular","Regular","8","2","2","3","2","2","2","2","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Aeróbica (correr, nadar, bicicleta).","Regular","No","20","A veces","Poco","Poco","A veces"
"2026/05/08 7:19:52 p.m. GMT-5","2","Masculino","69","1.67","18","Ciencias Sociales y Derecho.","2","7","4","7","Vegana: Dieta estricta basada exclusivamente en alimentos de origen vegetal, excluyendo cualquier producto animal.","3","2","3","4","Regular","Regular","9","2","2","4","2","2","2","2","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Mixta.","Regular","No","20","A veces","Poco","Poco","A veces"
"2026/05/08 7:22:19 p.m. GMT-5","2","Masculino","65","1.72","18","Administración, Negocios y Contabilidad.","2","6","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","4","1","Bajo","Mala","6","2","2","3","2","2","2","3","Jugar videojuegos","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","10","A veces","Poco","Poco","A veces"
"2026/05/08 9:33:33 p.m. GMT-5","8","Masculino","64","1.58","18","Ingeniería, Tecnología y Construcción.","3","5","7","5","Omnívora: Consume alimentos de origen animal y vegetal.","4","1","0","5","Regular","Regular","6","0","3","2","1","3","2","1.5","Realizar actividad física","Recreación y socialización con amigos.","Mixta.","Buena","Sí","100","Frecuentemente","Bastante","Bastante","A veces"
"2026/05/08 10:09:49 p.m. GMT-5","2","Femenino","60","1.61","19","Ingeniería, Tecnología y Construcción.","3","7","1","6","Flexitariana: Es una dieta principalmente vegetariana, pero que permite el consumo ocasional de carne o pescado.","4","8","6","1","Regular","Buena","7","0","4","0","0","1","1","2.5","Realizar actividad física","Reducción de estrés y ansiedad","Aeróbica (correr, nadar, bicicleta).","Regular","No","2","Frecuentemente","Poco","Poco","A veces"
"2026/05/08 10:14:06 p.m. GMT-5","2","Masculino","65","1.65","18","Ingeniería, Tecnología y Construcción.","5","6","1","2","Vegetariana: Excluye carne y pescado.","4","1","6","6","Alto","Buena","8","0","4","1","1","1","2","3","Realizar actividad física","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","2","Siempre","Bastante","Bastante","Frecuentemente"
"2026/05/08 10:26:12 p.m. GMT-5","2","Femenino","58.55","1.61","18","Ingeniería, Tecnología y Construcción.","3","7","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","4","7","6","1","Muy bajo","Buena","7","0","3","2","1","1","3","2","Realizar actividad física","Reducción de estrés y ansiedad","Aeróbica (correr, nadar, bicicleta).","Regular","No","20","Frecuentemente","Regular","Bastante","Siempre"
"2026/05/08 10:31:32 p.m. GMT-5","2","Masculino","62","1.62","19","Ingeniería, Tecnología y Construcción.","5","7","1","10","Omnívora: Consume alimentos de origen animal y vegetal.","3","6","0","0","Regular","Regular","5","1","3","2","1","0","4","2","Jugar videojuegos","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","10","A veces","Poco","Regular","Rara vez"
"2026/05/08 10:35:18 p.m. GMT-5","2","Femenino","59.68","1.61","18","Ciencias de la Salud.","4","5","1","2","Flexitariana: Es una dieta principalmente vegetariana, pero que permite el consumo ocasional de carne o pescado.","2","6","4","0","Bajo","Buena","7","0","2","1","1","1","3","1.5","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","No realizo actividad física.","Buena","No","10","Frecuentemente","Poco","Bastante","Frecuentemente"
